customer_id,tenure_months,monthly_logins,churn_probability,churned
CUST_000820,16,1,0.285,0
CUST_000821,17,10,0.23,0
CUST_000822,17,24,0.16,0
CUST_000823,12,23,0.215,0
CUST_000824,17,27,0.045,0
CUST_000825,22,12,0.17,1
CUST_000826,6,20,0.29,0
CUST_000827,24,12,0.05,0
CUST_000828,14,7,0.275,0
CUST_000829,14,23,0.095,0
CUST_000830,14,13,0.145,0
CUST_000831,24,12,0.15,0
CUST_000832,15,23,0.085,1
CUST_000833,3,23,0.305,0
CUST_000834,9,20,0.16,1
CUST_000835,2,11,0.275,0
CUST_000836,5,24,0.28,1
CUST_000837,12,23,0.215,1
CUST_000838,7,15,0.305,1
CUST_000839,16,9,0.245,1
CUST_000840,10,20,0.25,0
CUST_000841,22,29,0.085,0
CUST_000842,8,19,0.275,0
CUST_000843,3,9,0.375,1
CUST_000844,14,12,0.25,0
CUST_000845,3,21,0.215,0
CUST_000846,20,29,0.105,0
CUST_000847,7,29,0.235,1
CUST_000848,13,17,0.135,0
CUST_000849,18,4,0.25,0
CUST_000850,21,17,0.155,0
CUST_000851,12,23,0.215,1
CUST_000852,7,22,0.27,0
CUST_000853,1,16,0.36,0
CUST_000854,24,10,0.06,0
CUST_000855,21,3,0.225,0
CUST_000856,10,17,0.265,0
CUST_000857,3,29,0.175,0
CUST_000858,23,30,0.02,0
CUST_000859,18,17,0.185,0
CUST_000860,5,9,0.355,0
CUST_000861,2,4,0.31,0
CUST_000862,22,22,0.02,0
CUST_000863,17,23,0.165,1
CUST_000864,18,25,0.145,0
CUST_000865,23,0,0.12,0
CUST_000866,8,19,0.275,0
CUST_000867,22,22,0.12,0
CUST_000868,6,7,0.355,0
CUST_000869,10,26,0.12,0
CUST_000870,2,37,0.245,0
CUST_000871,20,8,0.11,0
CUST_000872,16,13,0.225,0
CUST_000873,22,7,0.095,0
CUST_000874,15,18,0.21,0
CUST_000875,18,19,0.175,1
CUST_000876,19,5,0.235,0
CUST_000877,19,10,0.21,1
CUST_000878,5,21,0.295,0
CUST_000879,1,8,0.3,1
CUST_000880,16,22,0.18,0
CUST_000881,6,6,0.36,0
CUST_000882,21,22,0.13,0
CUST_000883,3,34,0.25,1
CUST_000884,18,8,0.23,0
CUST_000885,10,22,0.24,1
CUST_000886,3,13,0.355,0
CUST_000887,1,14,0.37,0
CUST_000888,2,31,0.275,1
CUST_000889,19,17,0.075,0
CUST_000890,24,21,0.105,0
CUST_000891,23,14,0.15,0
CUST_000892,10,5,0.325,0
CUST_000893,8,23,0.255,0
CUST_000894,9,29,0.115,1
CUST_000895,6,16,0.31,0
CUST_000896,3,25,0.295,0
CUST_000897,21,6,0.21,0
CUST_000898,14,13,0.245,0
CUST_000899,19,27,0.125,0
CUST_000900,7,23,0.265,1
CUST_000901,17,22,0.17,1
CUST_000902,15,5,0.175,0
CUST_000903,10,11,0.295,0
CUST_000904,18,25,0.145,0
CUST_000905,18,19,0.175,0
CUST_000906,16,13,0.225,0
CUST_000907,18,21,0.065,0
CUST_000908,8,33,0.205,1
CUST_000909,15,16,0.22,0
CUST_000910,10,6,0.32,0
CUST_000911,12,4,0.21,0
CUST_000912,16,17,0.105,0
CUST_000913,18,9,0.225,0
CUST_000914,3,15,0.345,0
CUST_000915,20,21,0.145,0
CUST_000916,6,25,0.265,0
CUST_000917,15,10,0.25,1
CUST_000918,5,10,0.35,1
CUST_000919,20,16,0.17,0
CUST_000920,17,20,0.18,1
CUST_000921,5,23,0.285,0
CUST_000922,24,21,0.105,0
CUST_000923,15,26,0.17,0
CUST_000924,21,26,0.11,0
CUST_000925,12,29,0.185,1
CUST_000926,2,23,0.315,0
CUST_000927,13,13,0.255,0
CUST_000928,1,29,0.295,0
CUST_000929,18,15,0.195,0
CUST_000930,24,20,0.11,0
CUST_000931,3,31,0.265,1
CUST_000932,4,14,0.34,1
CUST_000933,15,4,0.28,0
CUST_000934,14,26,0.18,0
CUST_000935,1,9,0.395,0
CUST_000936,7,20,0.18,0
CUST_000937,18,10,0.12,1
CUST_000938,18,23,0.055,0
CUST_000939,5,22,0.29,1
CUST_000940,4,5,0.385,1
CUST_000941,6,10,0.34,1
CUST_000942,13,11,0.165,0
CUST_000943,20,25,0.125,0
CUST_000944,12,14,0.26,0
CUST_000945,15,20,0.2,0
CUST_000946,13,28,0.18,0
CUST_000947,23,15,0.145,0
CUST_000948,2,15,0.355,0
CUST_000949,17,18,0.19,0
CUST_000950,3,17,0.335,1
CUST_000951,8,27,0.235,0
CUST_000952,7,20,0.28,0
CUST_000953,12,19,0.235,1
CUST_000954,19,13,0.195,0
CUST_000955,3,12,0.36,0
CUST_000956,6,16,0.31,1
CUST_000957,22,14,0.16,0
CUST_000958,24,15,0.135,1
CUST_000959,11,2,0.33,0
CUST_000960,7,10,0.33,0
CUST_000961,2,30,0.18,0
CUST_000962,8,23,0.155,0
CUST_000963,17,17,0.195,0
CUST_000964,4,9,0.365,0
CUST_000965,12,14,0.26,0
CUST_000966,23,14,0.15,0
CUST_000967,15,21,0.195,0
CUST_000968,6,30,0.24,1
CUST_000969,20,30,0.1,0
CUST_000970,19,26,0.13,0
CUST_000971,24,20,0.11,0
CUST_000972,6,15,0.315,0
CUST_000973,15,14,0.23,1
CUST_000974,4,14,0.34,0
CUST_000975,8,26,0.24,0
CUST_000976,10,23,0.235,0
CUST_000977,12,36,0.15,0
CUST_000978,17,17,0.095,0
CUST_000979,6,20,0.29,0
CUST_000980,19,21,0.155,0
CUST_000981,24,16,0.13,0
CUST_000982,17,17,0.095,0
CUST_000983,3,20,0.32,0
CUST_000984,1,27,0.305,0
CUST_000985,14,13,0.245,0
CUST_000986,23,19,0.125,0
CUST_000987,6,14,0.32,0
CUST_000988,19,12,0.2,0
CUST_000989,5,19,0.305,1
CUST_000990,18,28,0.13,0
CUST_000991,8,17,0.285,0
CUST_000992,22,25,0.105,0
CUST_000993,15,33,0.035,0
CUST_000994,20,28,0.11,0
CUST_000995,1,6,0.41,1
CUST_000996,3,7,0.385,1
CUST_000997,15,5,0.275,0
CUST_000998,4,9,0.365,0
CUST_000999,7,15,0.205,0
CUST_001000,6,11,0.335,1
CUST_001001,22,17,0.045,0
CUST_001002,15,13,0.135,0
CUST_001003,2,11,0.375,1
CUST_001004,7,9,0.335,0
CUST_001005,12,20,0.13,1
CUST_001006,5,23,0.285,0
CUST_001007,12,25,0.205,0
CUST_001008,14,18,0.22,1
CUST_001009,5,19,0.305,1
CUST_001010,3,17,0.235,0
CUST_001011,4,35,0.235,0
CUST_001012,3,24,0.3,1
CUST_001013,12,25,0.205,0
CUST_001014,23,33,0.055,0
CUST_001015,7,36,0.2,0
CUST_001016,7,13,0.315,1
CUST_001017,18,6,0.24,1
CUST_001018,2,20,0.33,1
CUST_001019,15,17,0.115,0
CUST_001020,4,0,0.31,1
CUST_001021,19,30,0.11,1
CUST_001022,10,14,0.28,0
CUST_001023,16,30,0.14,0
CUST_001024,4,27,0.275,1
CUST_001025,4,29,0.265,0
CUST_001026,11,14,0.27,1
CUST_001027,3,22,0.31,1
CUST_001028,5,11,0.245,0
CUST_001029,19,12,0.2,1
CUST_001030,7,11,0.325,0
CUST_001031,18,28,0.13,0
CUST_001032,7,16,0.2,0
CUST_001033,5,15,0.325,0
CUST_001034,1,14,0.27,0
CUST_001035,10,10,0.3,0
CUST_001036,22,18,0.04,0
CUST_001037,8,20,0.27,1
CUST_001038,9,13,0.195,0
CUST_001039,15,30,0.15,1
CUST_001040,2,7,0.395,0
CUST_001041,18,31,0.115,0
CUST_001042,12,22,0.22,0
CUST_001043,16,9,0.245,1
CUST_001044,10,35,0.175,0
CUST_001045,21,33,0.075,0
CUST_001046,20,12,0.19,0
CUST_001047,13,25,0.195,0
CUST_001048,20,20,0.05,0
CUST_001049,8,14,0.3,0
CUST_001050,19,20,0.16,0
CUST_001051,17,5,0.255,0
CUST_001052,24,23,0.02,0
CUST_001053,15,13,0.235,0
CUST_001054,12,15,0.255,0
CUST_001055,19,15,0.185,0
CUST_001056,21,14,0.07,0
CUST_001057,13,10,0.27,0
CUST_001058,13,11,0.165,0
CUST_001059,13,17,0.135,0
CUST_001060,23,32,0.02,0
CUST_001061,1,9,0.395,1
CUST_001062,10,12,0.29,0
CUST_001063,6,9,0.345,0
CUST_001064,24,14,0.04,0
CUST_001065,6,10,0.34,0
CUST_001066,13,14,0.15,0
CUST_001067,14,27,0.175,0
CUST_001068,7,2,0.37,0
CUST_001069,12,21,0.225,1
CUST_001070,4,2,0.4,0
CUST_001071,5,14,0.33,1
CUST_001072,10,25,0.225,0
CUST_001073,21,17,0.055,0
CUST_001074,22,26,0.1,0
CUST_001075,14,16,0.23,1
CUST_001076,7,4,0.36,1
CUST_001077,2,19,0.335,0
CUST_001078,19,25,0.135,1
CUST_001079,9,29,0.215,0
CUST_001080,11,17,0.255,0
CUST_001081,12,16,0.25,0
CUST_001082,13,16,0.24,0
CUST_001083,19,11,0.205,0
CUST_001084,20,11,0.195,1
CUST_001085,22,17,0.045,0
CUST_001086,23,19,0.125,0
CUST_001087,6,19,0.295,1
CUST_001088,20,12,0.09,0
CUST_001089,21,11,0.185,0
CUST_001090,9,17,0.275,0
CUST_001091,24,20,0.11,0
CUST_001092,23,12,0.16,1
CUST_001093,23,17,0.135,0
CUST_001094,5,21,0.195,0
CUST_001095,14,19,0.215,0
CUST_001096,23,24,0.1,0
CUST_001097,19,9,0.215,1
CUST_001098,9,20,0.26,0
CUST_001099,12,13,0.265,1
CUST_001100,13,6,0.29,0
CUST_001101,2,15,0.355,0
CUST_001102,11,20,0.24,1
CUST_001103,7,9,0.335,0
CUST_001104,20,26,0.12,0
CUST_001105,22,21,0.025,0
CUST_001106,10,14,0.28,1
CUST_001107,11,14,0.27,0
CUST_001108,23,17,0.135,0
CUST_001109,6,18,0.2,0
CUST_001110,15,12,0.24,0
CUST_001111,4,16,0.23,0
CUST_001112,20,18,0.16,0
CUST_001113,15,26,0.07,0
CUST_001114,21,23,0.025,0
CUST_001115,19,1,0.255,1
CUST_001116,17,19,0.185,0
CUST_001117,14,11,0.255,1
CUST_001118,18,29,0.025,0
CUST_001119,5,21,0.195,1
CUST_001120,5,11,0.245,0
CUST_001121,19,23,0.145,0
CUST_001122,22,11,0.175,0
CUST_001123,20,15,0.175,0
CUST_001124,18,1,0.265,0
CUST_001125,4,4,0.39,0
CUST_001126,17,11,0.125,0
CUST_001127,2,16,0.25,0
CUST_001128,14,23,0.195,0
CUST_001129,23,4,0.2,0
CUST_001130,16,12,0.13,0
CUST_001131,7,25,0.255,0
CUST_001132,2,8,0.39,1
CUST_001133,6,39,0.195,0
CUST_001134,22,10,0.18,0
CUST_001135,22,18,0.04,0
CUST_001136,11,26,0.21,0
CUST_001137,7,9,0.335,1
CUST_001138,11,19,0.245,0
CUST_001139,19,20,0.06,0
CUST_001140,3,21,0.315,1
CUST_001141,11,40,0.14,0
CUST_001142,4,9,0.365,0
CUST_001143,7,23,0.265,0
CUST_001144,1,20,0.24,0
CUST_001145,3,14,0.35,0
CUST_001146,24,24,0.09,0
CUST_001147,19,22,0.15,0
CUST_001148,15,28,0.16,0
CUST_001149,8,8,0.33,1
CUST_001150,12,16,0.25,1
CUST_001151,7,9,0.335,0
CUST_001152,19,10,0.21,0
CUST_001153,1,19,0.345,0
CUST_001154,11,25,0.215,0
CUST_001155,12,22,0.22,0
CUST_001156,1,19,0.245,0
CUST_001157,4,9,0.365,0
CUST_001158,2,19,0.335,0
CUST_001159,2,0,0.43,0
CUST_001160,22,0,0.23,0
CUST_001161,13,17,0.235,1
CUST_001162,18,24,0.15,0
CUST_001163,10,25,0.225,0
CUST_001164,4,22,0.2,0
CUST_001165,17,10,0.23,0
CUST_001166,4,15,0.335,1
CUST_001167,24,17,0.125,0
CUST_001168,9,12,0.3,1
CUST_001169,7,18,0.29,0
CUST_001170,14,22,0.2,0
CUST_001171,13,10,0.27,0
CUST_001172,16,13,0.225,0
CUST_001173,17,27,0.145,0
CUST_001174,24,20,0.11,0
CUST_001175,18,34,0.1,0
CUST_001176,3,21,0.315,1
CUST_001177,22,8,0.19,0
CUST_001178,9,3,0.345,0
CUST_001179,15,13,0.235,0
CUST_001180,20,10,0.2,0
CUST_001181,9,10,0.31,1
CUST_001182,15,24,0.18,1
CUST_001183,3,9,0.375,0
CUST_001184,11,24,0.22,1
CUST_001185,17,22,0.17,0
CUST_001186,10,19,0.255,0
CUST_001187,8,12,0.31,0
CUST_001188,21,16,0.06,0
CUST_001189,18,6,0.14,0
CUST_001190,14,21,0.205,0
CUST_001191,1,29,0.295,1
CUST_001192,18,19,0.175,0
CUST_001193,8,16,0.29,0
CUST_001194,8,27,0.235,0
CUST_001195,18,24,0.15,0
CUST_001196,14,10,0.16,0
CUST_001197,8,25,0.145,0
CUST_001198,5,20,0.3,0
CUST_001199,22,31,0.075,0
CUST_001200,17,12,0.22,0
CUST_001201,24,16,0.13,0
CUST_001202,5,2,0.29,0
CUST_001203,14,17,0.225,0
CUST_001204,12,10,0.28,1
CUST_001205,5,17,0.315,0
CUST_001206,6,26,0.16,0
CUST_001207,11,11,0.285,1
CUST_001208,10,21,0.245,0
CUST_001209,17,24,0.16,1
CUST_001210,22,0,0.23,0
CUST_001211,24,26,0.08,0
CUST_001212,24,20,0.11,0
CUST_001213,8,8,0.33,1
CUST_001214,14,13,0.245,0
CUST_001215,10,12,0.29,1
CUST_001216,6,28,0.25,1
CUST_001217,4,20,0.31,0
CUST_001218,14,10,0.26,1
CUST_001219,6,28,0.25,0
CUST_001220,12,22,0.22,0
CUST_001221,19,33,0.095,0
CUST_001222,24,28,0.07,0
CUST_001223,5,19,0.205,1
CUST_001224,17,18,0.09,0
CUST_001225,18,19,0.175,0
CUST_001226,3,24,0.3,0
CUST_001227,8,18,0.28,0
CUST_001228,14,25,0.185,0
CUST_001229,8,25,0.245,0
CUST_001230,9,3,0.345,0
CUST_001231,18,29,0.125,0
CUST_001232,15,15,0.225,0
CUST_001233,9,27,0.225,0
CUST_001234,19,15,0.185,0
CUST_001235,24,6,0.18,0
CUST_001236,20,25,0.025,0
CUST_001237,17,11,0.225,0
CUST_001238,17,11,0.225,0
CUST_001239,21,23,0.125,0
CUST_001240,8,19,0.275,1
CUST_001241,3,14,0.35,0
CUST_001242,3,12,0.36,0
CUST_001243,9,19,0.165,0
CUST_001244,8,20,0.17,0
CUST_001245,3,14,0.35,1
CUST_001246,7,21,0.275,0
CUST_001247,10,27,0.215,0
CUST_001248,20,21,0.145,0
CUST_001249,21,31,0.02,0
CUST_001250,9,13,0.295,0
CUST_001251,21,21,0.135,0
CUST_001252,11,26,0.21,0
CUST_001253,14,8,0.27,0
CUST_001254,8,14,0.3,0
CUST_001255,10,36,0.17,0
CUST_001256,19,9,0.115,0
CUST_001257,24,37,0.025,0
CUST_001258,10,32,0.09,0
CUST_001259,14,11,0.255,0
CUST_001260,5,16,0.32,0
CUST_001261,24,14,0.04,0
CUST_001262,9,4,0.24,0
CUST_001263,13,17,0.235,0
CUST_001264,15,23,0.185,0
CUST_001265,12,11,0.275,0
CUST_001266,12,27,0.095,0
CUST_001267,14,41,0.02,0
CUST_001268,16,20,0.19,0
CUST_001269,3,27,0.285,0
CUST_001270,20,21,0.145,0
CUST_001271,18,30,0.12,0
CUST_001272,1,12,0.38,0
CUST_001273,11,17,0.255,0
CUST_001274,24,18,0.02,0
CUST_001275,11,11,0.285,0
CUST_001276,4,21,0.305,0
CUST_001277,1,15,0.265,0
CUST_001278,5,19,0.305,0
CUST_001279,13,23,0.205,0
CUST_001280,6,5,0.365,0
CUST_001281,17,2,0.27,1
CUST_001282,9,24,0.24,0
CUST_001283,1,7,0.405,1
CUST_001284,20,27,0.115,0
CUST_001285,16,20,0.19,0
CUST_001286,17,6,0.15,0
CUST_001287,13,10,0.27,1
CUST_001288,14,25,0.185,0
CUST_001289,14,12,0.25,0
CUST_001290,13,13,0.255,0
CUST_001291,2,2,0.32,0
CUST_001292,12,20,0.23,0
CUST_001293,9,24,0.14,0
CUST_001294,22,7,0.095,0
CUST_001295,2,24,0.21,0
CUST_001296,12,21,0.125,0
CUST_001297,1,7,0.305,0
CUST_001298,16,14,0.12,0
CUST_001299,9,28,0.22,0
CUST_001300,1,22,0.33,0
CUST_001301,7,5,0.355,0
CUST_001302,11,12,0.18,1
CUST_001303,17,12,0.22,1
CUST_001304,16,22,0.18,0
CUST_001305,7,11,0.325,0
CUST_001306,18,21,0.165,0
CUST_001307,15,25,0.175,0
CUST_001308,19,30,0.11,1
CUST_001309,24,4,0.19,0
CUST_001310,12,16,0.25,0
CUST_001311,6,38,0.2,0
CUST_001312,23,23,0.105,0
CUST_001313,14,18,0.12,0
CUST_001314,8,19,0.275,0
CUST_001315,8,15,0.295,0
CUST_001316,13,18,0.23,1
CUST_001317,24,21,0.02,0
CUST_001318,3,1,0.415,1
CUST_001319,7,38,0.19,0
CUST_001320,14,13,0.245,0
CUST_001321,23,19,0.125,0
CUST_001322,6,12,0.33,0
CUST_001323,9,7,0.325,0
CUST_001324,2,2,0.42,0
CUST_001325,18,20,0.17,0
CUST_001326,16,14,0.22,1
CUST_001327,19,11,0.105,0
CUST_001328,13,26,0.19,0
CUST_001329,23,11,0.165,0
CUST_001330,14,31,0.055,0
CUST_001331,8,8,0.33,1
CUST_001332,16,15,0.215,0
CUST_001333,7,0,0.38,0
CUST_001334,20,0,0.25,0
CUST_001335,20,22,0.14,0
CUST_001336,20,25,0.125,1
CUST_001337,10,9,0.305,0
CUST_001338,22,27,0.02,0
CUST_001339,11,24,0.22,0
CUST_001340,6,41,0.185,0
CUST_001341,20,29,0.105,0
CUST_001342,21,14,0.17,0
CUST_001343,1,17,0.355,1
CUST_001344,16,20,0.19,0
CUST_001345,23,19,0.125,1
CUST_001346,22,15,0.155,0
CUST_001347,5,22,0.29,0
CUST_001348,9,23,0.245,0
CUST_001349,16,13,0.125,0
CUST_001350,13,19,0.225,0
CUST_001351,20,28,0.02,0
CUST_001352,18,15,0.195,0
CUST_001353,5,20,0.3,0
CUST_001354,17,16,0.2,0
CUST_001355,23,15,0.145,0
CUST_001356,12,24,0.21,0
CUST_001357,1,4,0.42,1
CUST_001358,5,20,0.3,0
CUST_001359,9,28,0.22,0
CUST_001360,20,31,0.02,0
CUST_001361,1,20,0.34,0
CUST_001362,20,21,0.045,0
CUST_001363,11,3,0.325,0
CUST_001364,22,16,0.15,0
CUST_001365,2,22,0.32,0
CUST_001366,1,5,0.415,1
CUST_001367,16,18,0.2,0
CUST_001368,7,24,0.26,0
CUST_001369,1,13,0.375,0
CUST_001370,19,31,0.105,0
CUST_001371,14,21,0.105,0
CUST_001372,19,20,0.16,0
CUST_001373,14,12,0.25,0
CUST_001374,5,25,0.275,0
CUST_001375,4,4,0.29,0
CUST_001376,14,12,0.25,0
CUST_001377,3,21,0.315,1
CUST_001378,12,26,0.1,0
CUST_001379,4,33,0.145,0
CUST_001380,5,22,0.29,0
CUST_001381,23,19,0.125,0
CUST_001382,21,16,0.16,0
CUST_001383,21,19,0.145,0
CUST_001384,18,24,0.15,0
CUST_001385,23,24,0.1,0
CUST_001386,6,10,0.34,0
CUST_001387,6,18,0.2,0
CUST_001388,19,29,0.115,0
CUST_001389,18,5,0.145,0
CUST_001390,8,26,0.24,0
CUST_001391,4,6,0.28,0
CUST_001392,7,14,0.21,0
CUST_001393,16,19,0.195,0
CUST_001394,5,19,0.305,1
CUST_001395,22,6,0.2,0
CUST_001396,24,17,0.025,0
CUST_001397,18,13,0.205,0
CUST_001398,4,24,0.29,1
CUST_001399,23,22,0.11,0
CUST_001400,14,7,0.175,1
CUST_001401,24,21,0.105,0
CUST_001402,2,16,0.35,0
CUST_001403,22,26,0.02,0
CUST_001404,21,22,0.13,0
CUST_001405,9,14,0.29,0
CUST_001406,13,1,0.215,0
CUST_001407,22,23,0.115,0
CUST_001408,8,18,0.28,0
CUST_001409,19,19,0.165,0
CUST_001410,9,27,0.125,0
CUST_001411,18,23,0.155,1
CUST_001412,21,21,0.035,0
CUST_001413,9,17,0.275,0
CUST_001414,22,23,0.115,0
CUST_001415,7,13,0.315,1
CUST_001416,24,24,0.09,0
CUST_001417,13,8,0.28,0
CUST_001418,15,12,0.24,0
CUST_001419,18,32,0.11,0
CUST_001420,8,9,0.325,0
CUST_001421,16,26,0.06,0
CUST_001422,3,10,0.37,0
CUST_001423,11,8,0.3,0
CUST_001424,5,22,0.29,0
CUST_001425,22,27,0.095,0
CUST_001426,19,11,0.205,0
CUST_001427,21,11,0.085,0
CUST_001428,16,39,0.095,0
CUST_001429,12,35,0.155,0
CUST_001430,15,29,0.155,0
CUST_001431,6,4,0.37,1
CUST_001432,1,31,0.285,1
CUST_001433,20,20,0.05,0
CUST_001434,16,21,0.185,0
CUST_001435,11,14,0.17,1
CUST_001436,3,25,0.295,0
CUST_001437,1,15,0.365,0
CUST_001438,12,10,0.28,0
CUST_001439,5,17,0.215,1
CUST_001440,22,11,0.175,0
CUST_001441,13,15,0.145,1
CUST_001442,2,16,0.35,0
CUST_001443,3,15,0.345,0
CUST_001444,24,10,0.06,0
CUST_001445,10,16,0.27,0
CUST_001446,5,18,0.31,1
CUST_001447,7,13,0.315,0
CUST_001448,11,17,0.255,0
CUST_001449,8,18,0.28,1
CUST_001450,8,25,0.245,0
CUST_001451,15,14,0.23,0
CUST_001452,8,24,0.25,1
CUST_001453,4,14,0.34,0
CUST_001454,22,6,0.2,0
CUST_001455,14,20,0.21,0
CUST_001456,8,27,0.235,0
CUST_001457,1,6,0.41,0
CUST_001458,13,23,0.205,1
CUST_001459,15,20,0.2,1
CUST_001460,8,22,0.26,1
CUST_001461,22,14,0.06,0
CUST_001462,13,25,0.095,0
CUST_001463,3,9,0.375,0
CUST_001464,19,27,0.125,0
CUST_001465,24,34,0.04,0
CUST_001466,7,4,0.26,1
CUST_001467,4,7,0.375,0
CUST_001468,7,7,0.345,0
CUST_001469,9,26,0.23,0
CUST_001470,4,29,0.165,0
CUST_001471,10,9,0.305,0
CUST_001472,16,5,0.265,0
CUST_001473,1,17,0.355,0
CUST_001474,11,13,0.275,0
CUST_001475,5,17,0.215,0
CUST_001476,18,21,0.165,0
CUST_001477,3,0,0.42,1
CUST_001478,12,23,0.215,0
CUST_001479,13,13,0.255,1
CUST_001480,14,2,0.3,0
CUST_001481,16,8,0.25,0
CUST_001482,15,32,0.14,0
CUST_001483,5,9,0.255,0
CUST_001484,14,8,0.27,0
CUST_001485,5,10,0.25,0
CUST_001486,22,17,0.145,0
CUST_001487,12,6,0.2,0
CUST_001488,17,17,0.195,0
CUST_001489,16,29,0.145,0
CUST_001490,17,0,0.18,0
CUST_001491,5,25,0.175,0
CUST_001492,11,20,0.24,0
CUST_001493,5,20,0.3,0
CUST_001494,7,16,0.3,1
CUST_001495,22,42,0.02,0
CUST_001496,3,7,0.385,0
CUST_001497,22,29,0.085,0
CUST_001498,21,18,0.15,0
CUST_001499,22,1,0.125,0
CUST_001500,16,13,0.225,0
CUST_001501,22,22,0.12,0
CUST_001502,4,8,0.37,0
CUST_001503,8,14,0.3,0
CUST_001504,20,34,0.08,0
CUST_001505,2,13,0.265,0
CUST_001506,14,8,0.17,0
CUST_001507,19,20,0.16,0
CUST_001508,6,4,0.37,0
CUST_001509,11,10,0.29,0
CUST_001510,16,27,0.155,0
CUST_001511,20,18,0.16,0
CUST_001512,7,5,0.355,0
CUST_001513,19,11,0.205,0
CUST_001514,17,0,0.28,0
CUST_001515,23,23,0.105,1
CUST_001516,12,15,0.155,0
CUST_001517,16,30,0.04,0
CUST_001518,11,17,0.255,0
CUST_001519,20,17,0.065,0
CUST_001520,18,20,0.17,0
CUST_001521,1,30,0.29,0
CUST_001522,19,13,0.095,1
CUST_001523,1,17,0.255,0
CUST_001524,12,5,0.305,0
CUST_001525,16,29,0.145,0
CUST_001526,8,16,0.29,0
CUST_001527,6,20,0.29,1
CUST_001528,24,16,0.13,0
CUST_001529,17,24,0.16,0
CUST_001530,8,7,0.335,1
CUST_001531,18,19,0.075,0
CUST_001532,4,1,0.305,1
CUST_001533,11,39,0.145,0
CUST_001534,13,20,0.22,1
CUST_001535,4,22,0.3,0
CUST_001536,19,28,0.12,0
CUST_001537,3,16,0.34,0
CUST_001538,18,27,0.135,0
CUST_001539,23,17,0.135,0
CUST_001540,14,14,0.24,0
CUST_001541,14,7,0.275,0
CUST_001542,13,7,0.285,0
CUST_001543,5,15,0.325,0
CUST_001544,24,19,0.02,0
CUST_001545,4,15,0.335,0
CUST_001546,19,20,0.16,1
CUST_001547,7,3,0.265,0
CUST_001548,22,13,0.165,0
CUST_001549,15,27,0.165,0
CUST_001550,3,33,0.255,0
CUST_001551,15,9,0.255,0
CUST_001552,21,22,0.03,0
CUST_001553,19,10,0.21,0
CUST_001554,1,9,0.395,1
CUST_001555,7,29,0.235,0
CUST_001556,4,16,0.33,0
CUST_001557,21,23,0.125,0
CUST_001558,5,30,0.25,0
CUST_001559,23,12,0.16,0
CUST_001560,5,12,0.24,0
CUST_001561,23,26,0.09,0
CUST_001562,18,24,0.15,0
CUST_001563,20,16,0.17,0
CUST_001564,4,22,0.3,0
CUST_001565,24,28,0.07,0
CUST_001566,14,17,0.225,0
CUST_001567,12,16,0.15,0
CUST_001568,9,14,0.19,0
CUST_001569,23,13,0.055,0
CUST_001570,11,13,0.275,0
CUST_001571,16,17,0.205,0
CUST_001572,11,19,0.245,0
CUST_001573,23,10,0.17,0
CUST_001574,17,27,0.145,0
CUST_001575,8,30,0.22,0
CUST_001576,17,17,0.195,0
CUST_001577,10,26,0.12,0
CUST_001578,15,24,0.18,0
CUST_001579,7,20,0.28,0
CUST_001580,15,26,0.17,0
CUST_001581,11,10,0.29,1
CUST_001582,1,31,0.285,0
CUST_001583,4,20,0.31,0
CUST_001584,8,26,0.24,1
CUST_001585,18,21,0.165,0
CUST_001586,4,13,0.345,1
CUST_001587,7,23,0.265,1
CUST_001588,13,22,0.21,1
CUST_001589,1,20,0.34,1
CUST_001590,6,9,0.345,1
CUST_001591,15,13,0.235,0
CUST_001592,3,25,0.295,0
CUST_001593,14,14,0.24,0
CUST_001594,21,21,0.135,0
CUST_001595,15,18,0.21,0
CUST_001596,11,17,0.255,1
CUST_001597,4,20,0.31,1
CUST_001598,12,13,0.265,0
CUST_001599,11,22,0.23,0
CUST_001600,20,35,0.02,0
CUST_001601,15,16,0.22,0
CUST_001602,15,17,0.215,0
CUST_001603,17,10,0.23,1
CUST_001604,10,26,0.22,0
CUST_001605,3,18,0.33,0
CUST_001606,6,14,0.32,0
CUST_001607,23,14,0.15,0
CUST_001608,6,12,0.33,0
CUST_001609,8,5,0.345,0
CUST_001610,5,18,0.21,0
CUST_001611,9,17,0.175,1
CUST_001612,22,25,0.105,0
CUST_001613,4,15,0.335,1
CUST_001614,9,26,0.23,0
CUST_001615,23,17,0.135,1
CUST_001616,8,16,0.29,0
CUST_001617,13,38,0.13,0
CUST_001618,22,21,0.125,0
CUST_001619,23,4,0.2,0
CUST_001620,14,11,0.255,0
CUST_001621,6,10,0.34,1
CUST_001622,23,13,0.155,0
CUST_001623,4,16,0.33,0
CUST_001624,11,12,0.28,0
CUST_001625,22,11,0.175,1
CUST_001626,1,15,0.365,0
CUST_001627,24,31,0.055,1
CUST_001628,8,19,0.275,0
CUST_001629,10,18,0.16,0
CUST_001630,24,17,0.125,1
CUST_001631,17,23,0.165,1
CUST_001632,12,15,0.255,0
CUST_001633,13,10,0.27,0
CUST_001634,20,7,0.215,0
CUST_001635,7,20,0.18,0
CUST_001636,14,32,0.15,0
CUST_001637,1,24,0.32,0
CUST_001638,8,13,0.205,0
CUST_001639,12,12,0.27,0
CUST_001640,2,17,0.245,0
