date,campaign_id,channel,campaign_type,spend,impressions,ctr,clicks,landing_page_views,add_to_cart,conversion_rate,purchases,aov,revenue,roi
2024-02-02,CMP_20240202_Email,Email,Conversion,926.48,62273,0.0774,4819,3084,438,0.1179,51,334.46,17057.35,17.4109
2024-02-02,CMP_20240202_Referral,Referral,Retention,7959.68,261752,0.1114,29157,15480,2940,0.1834,539,59.01,31807.49,2.9961
2024-02-02,CMP_20240202_Organic,Organic,Awareness,5241.37,252633,0.0963,24324,17698,4033,0.1998,805,438.65,353116.16,66.371
2024-02-02,CMP_20240202_YouTube,YouTube,Awareness,7021.5,211755,0.0819,17345,12201,2413,0.0689,166,261.18,43355.55,5.1747
2024-02-03,CMP_20240203_Google_Ads,Google Ads,Conversion,1741.44,87563,0.1066,9337,4961,1091,0.2067,225,425.59,95756.74,53.987
2024-02-03,CMP_20240203_Meta,Meta,Awareness,9317.31,322445,0.0585,18878,10478,1327,0.1077,142,264.02,37490.99,3.0238
2024-02-03,CMP_20240203_Email,Email,Retention,8861.73,259978,0.1181,30714,18147,2299,0.1701,391,138.12,54006.71,5.0944
2024-02-03,CMP_20240203_Referral,Referral,Awareness,14064.67,1026977,0.1231,126438,95826,13783,0.2135,2942,53.76,158148.33,10.2444
2024-02-03,CMP_20240203_Organic,Organic,Awareness,3275.98,72197,0.1285,9274,4321,659,0.1729,113,467.51,52828.48,15.126
2024-02-03,CMP_20240203_YouTube,YouTube,Awareness,6668.97,340645,0.0862,29374,16964,4524,0.1968,890,151.53,134862.93,19.2225
2024-02-04,CMP_20240204_Google_Ads,Google Ads,Conversion,10568.74,627833,0.0767,48161,28280,6469,0.125,808,195.67,158099.48,13.9592
2024-02-04,CMP_20240204_Meta,Meta,Awareness,8702.71,301593,0.0761,22938,13675,2836,0.2478,702,171.48,120376.12,12.832
2024-02-04,CMP_20240204_Email,Email,Conversion,4649.98,157547,0.1104,17388,12514,2859,0.1365,390,314.68,122723.67,25.3923
2024-02-04,CMP_20240204_Referral,Referral,Conversion,10198.22,747311,0.1027,76768,61783,10885,0.214,2328,83.59,194604.15,18.0822
2024-02-04,CMP_20240204_Organic,Organic,Awareness,7989.96,263890,0.1165,30730,21728,1493,0.262,391,325.64,127324.53,14.9356
2024-02-04,CMP_20240204_YouTube,YouTube,Retention,3994.09,203951,0.0247,5037,2140,551,0.0881,48,326.61,15677.32,2.9251
2024-02-05,CMP_20240205_Google_Ads,Google Ads,Retention,3615.38,281119,0.1065,29933,21583,2328,0.171,397,132.35,52541.01,13.5326
2024-02-05,CMP_20240205_Meta,Meta,Retention,4396.73,108478,0.0974,10570,7132,1519,0.1985,301,370.3,111461.77,24.351
2024-02-05,CMP_20240205_Email,Email,Conversion,8050.23,432630,0.0921,39864,23199,4527,0.1466,663,68.66,45519.99,4.6545
2024-02-05,CMP_20240205_Referral,Referral,Retention,2315.63,183547,0.0957,17567,9847,1547,0.2043,316,341.72,107983.68,45.6325
2024-02-05,CMP_20240205_Organic,Organic,Awareness,13279.34,337207,0.0969,32687,23924,4512,0.1167,526,298.7,157117.43,10.8317
2024-02-05,CMP_20240205_YouTube,YouTube,Retention,14759.94,376351,0.0488,18359,10841,1467,0.0985,144,222.33,32015.97,1.1691
2024-02-06,CMP_20240206_Google_Ads,Google Ads,Retention,13723.16,610584,0.1239,75648,55654,10201,0.0954,972,75.11,73007.0,4.32
2024-02-06,CMP_20240206_Meta,Meta,Retention,1993.93,45048,0.1137,5122,3466,796,0.1556,123,268.11,32977.1,15.5388
2024-02-06,CMP_20240206_Email,Email,Retention,1683.13,117998,0.1167,13764,8452,1146,0.1569,179,238.47,42686.94,24.3616
2024-02-06,CMP_20240206_Referral,Referral,Retention,8447.89,297570,0.1496,44515,34261,9423,0.1195,1125,136.21,153234.25,17.1388
2024-02-06,CMP_20240206_Organic,Organic,Conversion,11007.31,605337,0.1226,74190,45578,5798,0.1747,1013,373.45,378301.24,33.3682
2024-02-06,CMP_20240206_YouTube,YouTube,Awareness,3314.86,85356,0.0942,8039,4941,1221,0.1342,163,101.56,16553.77,3.9938
2024-02-07,CMP_20240207_Google_Ads,Google Ads,Retention,5631.04,121390,0.1344,16318,11500,1437,0.1914,274,113.7,31153.26,4.5324
2024-02-07,CMP_20240207_Meta,Meta,Awareness,8283.78,187259,0.1025,19199,10828,2790,0.0705,196,286.03,56062.82,5.7678
2024-02-07,CMP_20240207_Email,Email,Conversion,7473.75,508420,0.0927,47125,25606,4050,0.1507,610,391.67,238916.85,30.9675
2024-02-07,CMP_20240207_Referral,Referral,Retention,13077.78,1024220,0.0753,77083,28314,5503,0.1648,906,301.36,273032.88,19.8776
2024-02-07,CMP_20240207_Organic,Organic,Conversion,12818.28,620652,0.1337,82973,69314,17915,0.17,3044,247.42,753144.63,57.7555
2024-02-07,CMP_20240207_YouTube,YouTube,Awareness,5603.86,286183,0.082,23454,13774,1385,0.1523,210,337.12,70795.35,11.6333
2024-02-08,CMP_20240208_Google_Ads,Google Ads,Retention,5638.55,446432,0.0745,33280,22270,5253,0.0648,340,480.01,163203.76,27.9443
2024-02-08,CMP_20240208_Meta,Meta,Retention,1467.69,38879,0.0686,2665,2257,358,0.1559,55,63.01,3465.58,1.3613
2024-02-08,CMP_20240208_Email,Email,Retention,9037.0,416336,0.1134,47226,29291,5791,0.1673,968,96.09,93014.88,9.2927
2024-02-08,CMP_20240208_Referral,Referral,Retention,7781.9,238661,0.1103,26318,14929,2309,0.1581,364,175.99,64061.35,7.2321
2024-02-08,CMP_20240208_Organic,Organic,Retention,5346.67,171735,0.0731,12555,6665,571,0.1061,60,250.25,15014.81,1.8083
2024-02-08,CMP_20240208_YouTube,YouTube,Retention,8133.61,508949,0.0878,44690,31765,4713,0.1305,614,233.97,143657.65,16.6622
2024-02-09,CMP_20240209_Google_Ads,Google Ads,Awareness,14839.79,906849,0.0799,72489,30275,5787,0.1686,975,176.73,172310.65,10.6114
2024-02-09,CMP_20240209_Meta,Meta,Conversion,1836.74,60255,0.0668,4025,3033,545,0.1057,57,346.12,19728.98,9.7413
2024-02-09,CMP_20240209_Email,Email,Retention,4547.06,122645,0.1152,14124,6712,1182,0.1544,182,393.77,71666.46,14.761
2024-02-09,CMP_20240209_Referral,Referral,Conversion,7254.51,428335,0.1384,59288,39842,4282,0.1972,844,103.99,87764.26,11.0979
2024-02-09,CMP_20240209_Organic,Organic,Awareness,14730.17,1024323,0.1088,111420,72988,10510,0.1438,1511,167.38,252912.33,16.1697
2024-02-09,CMP_20240209_YouTube,YouTube,Retention,14714.02,1136848,0.0785,89255,63275,8361,0.0598,500,142.72,71360.0,3.8498
2024-02-10,CMP_20240210_Google_Ads,Google Ads,Retention,7355.36,353970,0.0802,28375,21510,3986,0.1267,505,434.79,219568.32,28.8515
2024-02-10,CMP_20240210_Meta,Meta,Conversion,5956.16,417651,0.0803,33537,18442,2521,0.1837,463,210.92,97654.44,15.3955
2024-02-10,CMP_20240210_Email,Email,Conversion,2996.92,113834,0.1143,13006,10502,1973,0.1396,275,209.53,57619.61,18.2263
2024-02-10,CMP_20240210_Referral,Referral,Awareness,3221.28,181002,0.1523,27572,13722,1639,0.18,295,464.13,136918.67,41.5045
2024-02-10,CMP_20240210_Organic,Organic,Retention,3662.34,212532,0.088,18692,11865,2052,0.1691,346,360.53,124745.05,33.0616
2024-02-10,CMP_20240210_YouTube,YouTube,Retention,529.2,42240,0.1122,4741,2241,306,0.1059,32,425.3,13609.74,24.7177
2024-02-11,CMP_20240211_Google_Ads,Google Ads,Awareness,6930.17,206264,0.0609,12560,7825,2203,0.1474,324,229.45,74341.13,9.7272
2024-02-11,CMP_20240211_Meta,Meta,Conversion,10856.1,506039,0.0622,31452,19262,2446,0.1766,431,237.33,102287.08,8.4221
2024-02-11,CMP_20240211_Email,Email,Retention,14353.1,1035770,0.1244,128877,83389,15962,0.1705,2721,352.38,958822.06,65.8024
2024-02-11,CMP_20240211_Referral,Referral,Conversion,737.34,17324,0.0937,1622,962,181,0.1149,20,138.21,2764.22,2.7489
2024-02-11,CMP_20240211_Organic,Organic,Conversion,12097.56,574297,0.1063,61025,39413,5746,0.1994,1145,125.21,143359.81,10.8503
2024-02-11,CMP_20240211_YouTube,YouTube,Retention,12182.08,465006,0.0876,40726,29226,1461,0.0672,98,97.09,9515.19,-0.2189
2024-02-12,CMP_20240212_Google_Ads,Google Ads,Conversion,3926.62,117838,0.0996,11734,7910,1475,0.146,215,407.46,87604.92,21.3105
2024-02-12,CMP_20240212_Meta,Meta,Conversion,11169.49,301162,0.0743,22363,10095,1364,0.1976,269,218.75,58843.51,4.2682
2024-02-12,CMP_20240212_Email,Email,Retention,14524.01,855049,0.098,83824,58568,11711,0.1161,1359,393.18,534327.15,35.7892
2024-02-12,CMP_20240212_Referral,Referral,Awareness,12147.49,691007,0.1198,82782,42344,9022,0.0998,900,393.94,354548.96,28.187
2024-02-12,CMP_20240212_Organic,Organic,Conversion,4596.57,292351,0.0892,26079,17020,4768,0.1904,907,271.09,245880.51,52.4922
2024-02-12,CMP_20240212_YouTube,YouTube,Conversion,8081.46,549557,0.0645,35457,21079,3512,0.0337,118,380.76,44930.1,4.5596
2024-02-13,CMP_20240213_Google_Ads,Google Ads,Retention,9942.7,712618,0.1319,93965,54828,11162,0.1672,1865,96.54,180050.11,17.1088
2024-02-13,CMP_20240213_Meta,Meta,Retention,10514.37,427532,0.062,26518,19138,3071,0.2175,667,105.31,70243.98,5.6808
2024-02-13,CMP_20240213_Email,Email,Conversion,9859.17,338771,0.1003,33963,25839,3276,0.2026,663,170.15,112806.36,10.4418
2024-02-13,CMP_20240213_Referral,Referral,Awareness,9421.31,713843,0.114,81401,65948,15222,0.1054,1604,371.48,595856.65,62.2456
2024-02-13,CMP_20240213_Organic,Organic,Awareness,7374.29,232826,0.1039,24197,16066,2649,0.187,495,343.93,170244.92,22.0863
2024-02-13,CMP_20240213_YouTube,YouTube,Awareness,12849.75,567575,0.0295,16723,11860,1360,0.1569,213,338.08,72012.05,4.6042
2024-02-14,CMP_20240214_Google_Ads,Google Ads,Retention,2984.89,95721,0.0765,7327,4718,1032,0.1004,103,146.63,15103.21,4.0599
2024-02-14,CMP_20240214_Meta,Meta,Conversion,9367.58,378110,0.0849,32110,25872,6414,0.0929,596,481.71,287101.9,29.6485
2024-02-14,CMP_20240214_Email,Email,Conversion,13131.03,817097,0.102,83364,59579,10756,0.0586,630,122.35,77080.31,4.8701
2024-02-14,CMP_20240214_Referral,Referral,Conversion,12472.9,671039,0.0902,60536,38888,9209,0.1953,1798,225.61,405643.26,31.522
2024-02-14,CMP_20240214_Organic,Organic,Awareness,2357.3,88551,0.1183,10478,6537,1215,0.1212,147,173.89,25562.08,9.8438
2024-02-14,CMP_20240214_YouTube,YouTube,Awareness,2926.78,191571,0.068,13025,8629,1096,0.0729,79,274.63,21695.77,6.4128
2024-02-15,CMP_20240215_Google_Ads,Google Ads,Conversion,4720.02,319645,0.0884,28271,16303,4061,0.1483,602,442.32,266275.3,55.414
2024-02-15,CMP_20240215_Meta,Meta,Retention,3097.93,178327,0.0752,13406,9308,1445,0.144,208,478.32,99489.79,31.1149
2024-02-15,CMP_20240215_Email,Email,Retention,1164.22,68218,0.1062,7247,4149,680,0.1551,105,445.03,46728.31,39.1371
2024-02-15,CMP_20240215_Referral,Referral,Conversion,5171.31,306999,0.118,36226,25778,7129,0.2494,1777,324.79,577152.24,110.6065
2024-02-15,CMP_20240215_Organic,Organic,Awareness,12633.58,579099,0.088,50988,38636,5816,0.1433,833,138.02,114966.54,8.1001
2024-02-15,CMP_20240215_YouTube,YouTube,Retention,11010.84,510599,0.0257,13110,10839,1012,0.1686,170,92.77,15770.87,0.4323
2024-02-16,CMP_20240216_Google_Ads,Google Ads,Awareness,9395.06,539704,0.0603,32542,14651,3051,0.1595,486,307.02,149212.18,14.882
2024-02-16,CMP_20240216_Meta,Meta,Conversion,12245.79,488933,0.0631,30856,26248,5082,0.0965,490,314.37,154040.23,11.579
2024-02-16,CMP_20240216_Email,Email,Awareness,853.22,28399,0.1241,3523,2026,314,0.1447,45,484.44,21799.8,24.5501
2024-02-16,CMP_20240216_Referral,Referral,Retention,12924.66,430276,0.1322,56886,40563,10034,0.1728,1733,332.97,577044.3,43.6468
2024-02-16,CMP_20240216_Organic,Organic,Conversion,2649.89,158399,0.1128,17871,13410,3201,0.176,563,475.28,267582.36,99.9788
2024-02-16,CMP_20240216_YouTube,YouTube,Conversion,3621.52,92568,0.0581,5380,2940,551,0.1039,57,303.77,17314.81,3.7811
2024-02-17,CMP_20240217_Google_Ads,Google Ads,Conversion,5918.47,302643,0.1166,35291,23427,4081,0.0818,333,480.21,159910.31,26.0189
2024-02-17,CMP_20240217_Meta,Meta,Retention,10457.56,225586,0.0941,21230,12556,1465,0.1388,203,476.56,96741.79,8.2509
2024-02-17,CMP_20240217_Email,Email,Awareness,10313.96,373518,0.0871,32551,25794,3044,0.1304,396,81.42,32242.67,2.1261
2024-02-17,CMP_20240217_Referral,Referral,Conversion,13970.9,439554,0.106,46572,34353,5395,0.1656,893,227.47,203134.31,13.5398
2024-02-17,CMP_20240217_Organic,Organic,Conversion,11856.71,892484,0.1074,95842,70945,17257,0.1442,2487,455.51,1132862.67,94.5462
2024-02-17,CMP_20240217_YouTube,YouTube,Retention,2831.83,66580,0.0725,4828,3680,711,0.085,60,367.52,22051.19,6.7869
2024-02-18,CMP_20240218_Google_Ads,Google Ads,Retention,7305.18,272754,0.0983,26812,17209,2632,0.1538,404,414.07,167285.78,21.8996
2024-02-18,CMP_20240218_Meta,Meta,Awareness,4708.3,158144,0.1027,16245,13195,2093,0.1865,390,128.27,50027.08,9.6253
2024-02-18,CMP_20240218_Email,Email,Retention,13437.7,329138,0.0716,23580,16499,2808,0.1444,405,490.68,198724.0,13.7885
2024-02-18,CMP_20240218_Referral,Referral,Conversion,14961.33,421773,0.1006,42433,31683,5693,0.22,1252,285.4,357323.25,22.8831
2024-02-18,CMP_20240218_Organic,Organic,Conversion,4357.88,128113,0.1021,13076,7136,1875,0.0759,142,327.41,46491.61,9.6684
2024-02-18,CMP_20240218_YouTube,YouTube,Retention,9918.2,539146,0.1126,60688,32116,3638,0.0823,299,90.21,26973.28,1.7196
2024-02-19,CMP_20240219_Google_Ads,Google Ads,Retention,11954.72,922920,0.0892,82325,60156,8472,0.1573,1333,84.06,112056.3,8.3734
2024-02-19,CMP_20240219_Meta,Meta,Conversion,10579.94,787397,0.0791,62312,44615,6693,0.0511,342,349.56,119548.49,10.2995
2024-02-19,CMP_20240219_Email,Email,Conversion,3187.9,113785,0.0572,6506,4037,734,0.0813,59,102.22,6031.06,0.8919
2024-02-19,CMP_20240219_Referral,Referral,Awareness,10929.61,666680,0.1005,66970,49160,6019,0.1413,850,461.35,392143.78,34.879
2024-02-19,CMP_20240219_Organic,Organic,Awareness,5120.08,244680,0.1023,25030,21795,5815,0.1998,1161,482.77,560498.33,108.4706
2024-02-19,CMP_20240219_YouTube,YouTube,Retention,10464.7,461885,0.0588,27151,20365,3862,0.1293,499,311.89,155632.06,13.8721
2024-02-20,CMP_20240220_Google_Ads,Google Ads,Retention,1475.64,103180,0.1068,11023,5335,1161,0.2153,250,92.44,23109.51,14.6607
2024-02-20,CMP_20240220_Meta,Meta,Conversion,12548.7,776687,0.0497,38617,23165,4890,0.1202,587,497.66,292126.1,22.2794
2024-02-20,CMP_20240220_Email,Email,Retention,7651.3,423151,0.1204,50943,27615,3650,0.0978,357,97.39,34769.7,3.5443
2024-02-20,CMP_20240220_Referral,Referral,Awareness,2197.5,104810,0.0854,8946,6744,999,0.1659,165,312.47,51557.38,22.4618
2024-02-20,CMP_20240220_Organic,Organic,Conversion,14176.23,314004,0.1377,43251,29460,3846,0.1415,544,124.41,67681.72,3.7743
2024-02-20,CMP_20240220_YouTube,YouTube,Conversion,2588.29,82077,0.0446,3660,2482,599,0.104,62,73.29,4544.12,0.7556
2024-02-21,CMP_20240221_Google_Ads,Google Ads,Retention,1972.14,80157,0.0597,4787,2816,858,0.1394,119,365.69,43517.65,21.0662
2024-02-21,CMP_20240221_Meta,Meta,Conversion,12273.17,598777,0.0765,45792,29059,6792,0.1236,839,266.47,223565.62,17.2158
2024-02-21,CMP_20240221_Email,Email,Awareness,5906.74,311228,0.0966,30060,21485,4201,0.1277,536,277.32,148645.56,24.1654
2024-02-21,CMP_20240221_Referral,Referral,Conversion,2197.62,95377,0.095,9059,8073,971,0.1359,131,298.78,39140.77,16.8105
2024-02-21,CMP_20240221_Organic,Organic,Conversion,14875.66,711415,0.0877,62402,34089,6330,0.1939,1227,136.38,167337.24,10.2491
2024-02-21,CMP_20240221_YouTube,YouTube,Conversion,12599.75,728518,0.0925,67411,32898,7174,0.1151,825,299.76,247305.02,18.6278
2024-02-22,CMP_20240222_Google_Ads,Google Ads,Retention,10448.38,240651,0.0916,22039,15840,1637,0.1454,237,338.33,80185.07,6.6744
2024-02-22,CMP_20240222_Meta,Meta,Conversion,8708.81,362098,0.0927,33554,24381,3843,0.1388,533,72.16,38460.5,3.4163
2024-02-22,CMP_20240222_Email,Email,Retention,8765.55,673543,0.119,80169,54314,12944,0.1822,2357,149.66,352752.29,39.243
2024-02-22,CMP_20240222_Referral,Referral,Conversion,12163.9,725347,0.1088,78944,50392,8557,0.1556,1331,450.87,600107.02,48.3351
2024-02-22,CMP_20240222_Organic,Organic,Awareness,12636.2,437269,0.1102,48170,29478,4903,0.2191,1074,261.54,280892.28,21.2292
2024-02-22,CMP_20240222_YouTube,YouTube,Awareness,10060.72,422289,0.0917,38727,22892,4096,0.1133,464,173.58,80539.0,7.0053
2024-02-23,CMP_20240223_Google_Ads,Google Ads,Awareness,4763.21,262615,0.0761,19987,13081,2292,0.1599,366,96.12,35178.42,6.3854
2024-02-23,CMP_20240223_Meta,Meta,Conversion,11809.25,282140,0.1155,32581,23317,3145,0.1326,417,319.28,133138.36,10.2741
2024-02-23,CMP_20240223_Email,Email,Conversion,11646.25,697114,0.0882,61473,46522,4446,0.1081,480,394.93,189567.6,15.2771
2024-02-23,CMP_20240223_Referral,Referral,Awareness,2641.91,67795,0.0798,5412,3039,256,0.1463,37,363.76,13459.09,4.0945
2024-02-23,CMP_20240223_Organic,Organic,Conversion,9500.96,403387,0.1395,56258,34088,1843,0.1879,346,197.6,68369.38,6.196
2024-02-23,CMP_20240223_YouTube,YouTube,Conversion,2512.72,155603,0.0607,9440,5879,1276,0.1278,163,488.59,79640.71,30.695
2024-02-24,CMP_20240224_Google_Ads,Google Ads,Awareness,9031.15,233379,0.0718,16759,12442,1611,0.1288,207,274.56,56834.89,5.2932
2024-02-24,CMP_20240224_Meta,Meta,Awareness,6233.69,302683,0.0557,16861,13865,2562,0.1087,278,152.99,42531.94,5.8229
2024-02-24,CMP_20240224_Email,Email,Retention,7612.66,485353,0.0606,29410,20227,3683,0.1447,533,439.49,234245.63,29.7705
2024-02-24,CMP_20240224_Referral,Referral,Awareness,570.74,43783,0.0709,3105,1315,212,0.1885,39,312.57,12190.27,20.3586
2024-02-24,CMP_20240224_Organic,Organic,Retention,7447.05,388605,0.1129,43887,25089,4442,0.2438,1082,300.64,325292.32,42.6807
2024-02-24,CMP_20240224_YouTube,YouTube,Retention,2549.59,165702,0.1011,16751,9957,2120,0.0889,188,406.17,76360.45,28.9501
2024-02-25,CMP_20240225_Google_Ads,Google Ads,Awareness,4318.99,177939,0.0786,13993,10720,1653,0.1166,192,493.13,94680.92,20.922
2024-02-25,CMP_20240225_Meta,Meta,Awareness,13628.56,338433,0.0844,28562,21635,2362,0.1502,354,454.37,160848.36,10.8023
2024-02-25,CMP_20240225_Email,Email,Retention,4958.76,209598,0.0768,16104,10421,1996,0.1601,319,169.32,54012.45,9.8923
2024-02-25,CMP_20240225_Referral,Referral,Awareness,2299.85,138058,0.1363,18821,14052,1131,0.1169,132,489.95,64672.88,27.1205
2024-02-25,CMP_20240225_Organic,Organic,Retention,2015.15,132239,0.121,16005,10505,1250,0.1515,189,130.74,24710.49,11.2624
2024-02-25,CMP_20240225_YouTube,YouTube,Conversion,7803.41,347696,0.0514,17862,11119,1973,0.0464,91,78.67,7158.71,-0.0826
2024-02-26,CMP_20240226_Google_Ads,Google Ads,Retention,3550.42,108212,0.0841,9101,4946,1858,0.0696,129,144.99,18703.91,4.2681
2024-02-26,CMP_20240226_Meta,Meta,Conversion,12507.9,275858,0.0681,18789,13311,3103,0.1324,410,470.32,192832.74,14.4169
2024-02-26,CMP_20240226_Email,Email,Retention,10131.16,383070,0.1327,50817,33135,6486,0.1887,1223,326.56,399381.13,38.4211
2024-02-26,CMP_20240226_Referral,Referral,Awareness,12368.49,491021,0.0836,41068,21051,2483,0.1759,436,245.07,106852.68,7.6391
2024-02-26,CMP_20240226_Organic,Organic,Retention,12262.84,373609,0.1069,39936,27195,6238,0.1214,757,377.29,285609.09,22.2906
2024-02-26,CMP_20240226_YouTube,YouTube,Awareness,2133.77,160135,0.0809,12955,8316,1303,0.1457,189,386.59,73065.4,33.2423
2024-02-27,CMP_20240227_Google_Ads,Google Ads,Awareness,7342.72,228888,0.1284,29398,20645,4713,0.1365,643,496.22,319067.22,42.4535
2024-02-27,CMP_20240227_Meta,Meta,Retention,7875.11,321776,0.0887,28527,18470,4390,0.0598,262,267.75,70149.23,7.9077
2024-02-27,CMP_20240227_Email,Email,Conversion,7536.86,284608,0.1295,36854,25090,6027,0.125,753,326.1,245552.12,31.5802
2024-02-27,CMP_20240227_Referral,Referral,Retention,7470.8,327339,0.1145,37493,23440,5569,0.1662,925,433.13,400641.79,52.6277
2024-02-27,CMP_20240227_Organic,Organic,Conversion,5998.27,179302,0.122,21871,14972,2578,0.1514,390,413.24,161162.56,25.8682
2024-02-27,CMP_20240227_YouTube,YouTube,Awareness,2742.7,160298,0.0676,10839,6053,1706,0.1453,247,96.32,23791.36,7.6744
2024-02-28,CMP_20240228_Google_Ads,Google Ads,Retention,811.02,52660,0.1104,5815,3746,620,0.138,85,233.94,19884.58,23.5181
2024-02-28,CMP_20240228_Meta,Meta,Conversion,13855.64,647722,0.0384,24849,16602,2285,0.1278,292,256.43,74877.53,4.4041
2024-02-28,CMP_20240228_Email,Email,Retention,1219.44,41877,0.1165,4877,3513,689,0.2037,140,425.99,59639.21,47.9069
2024-02-28,CMP_20240228_Referral,Referral,Conversion,1282.43,58758,0.0988,5802,4011,595,0.2148,127,62.18,7896.58,5.1575
2024-02-28,CMP_20240228_Organic,Organic,Retention,12411.62,483250,0.1122,54202,31678,7563,0.1556,1176,152.86,179767.26,13.4838
2024-02-28,CMP_20240228_YouTube,YouTube,Retention,9509.79,683542,0.058,39662,26470,4848,0.1448,701,204.21,143148.42,14.0527
2024-02-29,CMP_20240229_Google_Ads,Google Ads,Awareness,2127.94,162071,0.0398,6450,4856,1572,0.111,174,98.52,17143.18,7.0562
2024-02-29,CMP_20240229_Meta,Meta,Awareness,12596.24,675646,0.0941,63547,47707,12122,0.1952,2366,103.53,244941.88,18.4456
2024-02-29,CMP_20240229_Email,Email,Retention,1476.11,90270,0.1079,9739,6139,650,0.1615,104,430.98,44822.39,29.3652
2024-02-29,CMP_20240229_Referral,Referral,Retention,13574.79,300196,0.1065,31967,17345,3253,0.1277,415,121.0,50213.0,2.699
2024-02-29,CMP_20240229_Organic,Organic,Retention,6985.0,321355,0.1499,48186,28851,3667,0.228,836,496.78,415310.86,58.4576
2024-02-29,CMP_20240229_YouTube,YouTube,Awareness,13588.64,664800,0.0444,29504,17915,2792,0.0828,231,349.12,80647.44,4.9349
2024-03-01,CMP_20240301_Google_Ads,Google Ads,Awareness,1048.44,41097,0.1035,4252,3199,871,0.1328,115,147.19,16927.33,15.1453
2024-03-01,CMP_20240301_Meta,Meta,Awareness,3846.78,141457,0.0766,10837,5459,1147,0.0906,103,117.0,12050.6,2.1327
2024-03-01,CMP_20240301_Email,Email,Conversion,2096.47,80590,0.0942,7594,3922,1121,0.1401,157,252.36,39620.36,17.8986
2024-03-01,CMP_20240301_Referral,Referral,Awareness,3893.92,261522,0.1098,28725,15278,2709,0.1035,280,164.63,46097.29,10.8383
2024-03-01,CMP_20240301_Organic,Organic,Conversion,2114.39,50253,0.068,3418,2225,217,0.175,37,224.44,8304.18,2.9275
