customer_id,signup_date,age,gender,income,segment,signup_channel,contract_type
CUST_000394,2024-10-28,31,Female,140465,Individual,YouTube,Monthly
CUST_000395,2025-05-04,60,Female,80545,SME,Email,Monthly
CUST_000396,2025-11-13,22,Male,62913,Individual,Meta,Monthly
CUST_000397,2025-08-08,67,Male,112062,SME,Google Ads,Monthly
CUST_000398,2025-12-17,26,Male,81588,Individual,YouTube,Monthly
CUST_000399,2024-01-04,24,Female,143279,Individual,Referral,Quarterly
CUST_000400,2025-09-14,57,Male,63108,SME,Referral,Monthly
CUST_000401,2025-11-25,53,Female,122821,Individual,Organic,Annual
CUST_000402,2025-02-13,52,Male,116410,Individual,YouTube,Monthly
CUST_000403,2024-07-01,39,Male,81949,Individual,YouTube,Monthly
CUST_000404,2025-02-19,55,Male,129204,SME,Meta,Monthly
CUST_000405,2024-03-13,22,Male,80428,Individual,Meta,Quarterly
CUST_000406,2024-08-14,35,Male,73420,Individual,Google Ads,Monthly
CUST_000407,2025-10-24,28,Male,42420,SME,Organic,Monthly
CUST_000408,2024-02-27,21,Female,148563,Individual,Meta,Monthly
CUST_000409,2024-02-28,58,Male,46035,SME,Meta,Quarterly
CUST_000410,2024-02-04,30,Male,73352,Individual,Google Ads,Annual
CUST_000411,2024-07-13,19,Female,23631,Individual,Meta,Annual
CUST_000412,2025-01-09,57,Male,142139,SME,Meta,Monthly
CUST_000413,2025-02-10,39,Female,43472,SME,Referral,Monthly
CUST_000414,2025-07-16,62,Male,67684,SME,Google Ads,Monthly
CUST_000415,2024-08-16,25,Male,137959,Individual,Email,Quarterly
CUST_000416,2025-11-26,68,Female,109570,Individual,Organic,Quarterly
CUST_000417,2025-04-05,57,Female,30142,Individual,Email,Annual
CUST_000418,2025-09-23,36,Male,145426,Individual,Email,Monthly
CUST_000419,2025-01-19,22,Female,144917,SME,Meta,Monthly
CUST_000420,2024-06-11,49,Female,129787,SME,Google Ads,Annual
CUST_000421,2025-08-01,32,Female,111074,Individual,YouTube,Monthly
CUST_000422,2024-08-28,58,Male,98040,Individual,YouTube,Annual
CUST_000423,2025-11-19,27,Male,105667,Individual,Meta,Quarterly
CUST_000424,2025-07-25,49,Male,89519,SME,Referral,Monthly
CUST_000425,2024-09-26,27,Male,145200,Enterprise,Google Ads,Monthly
CUST_000426,2024-11-12,31,Female,69145,SME,YouTube,Monthly
CUST_000427,2025-05-21,37,Male,96971,Individual,YouTube,Monthly
CUST_000428,2024-12-18,38,Male,50841,SME,Google Ads,Monthly
CUST_000429,2025-11-02,64,Female,120500,SME,Organic,Annual
CUST_000430,2024-02-19,63,Female,75533,SME,Referral,Monthly
CUST_000431,2025-07-23,39,Female,106250,Individual,Referral,Monthly
CUST_000432,2025-10-12,35,Female,84028,SME,Referral,Annual
CUST_000433,2024-11-03,48,Male,122386,Individual,Referral,Quarterly
CUST_000434,2024-12-05,60,Male,87260,SME,Email,Monthly
CUST_000435,2025-12-20,36,Male,71612,Individual,Referral,Quarterly
CUST_000436,2024-08-27,54,Male,108199,Individual,Google Ads,Quarterly
CUST_000437,2025-04-23,20,Male,58787,Individual,Meta,Quarterly
CUST_000438,2024-11-25,42,Female,54196,SME,Email,Monthly
CUST_000439,2024-04-03,58,Female,57900,Individual,Referral,Monthly
CUST_000440,2025-12-12,43,Female,30805,SME,YouTube,Monthly
CUST_000441,2025-03-27,51,Male,109464,SME,Email,Annual
CUST_000442,2025-01-19,23,Female,43762,Enterprise,Referral,Monthly
CUST_000443,2024-06-12,21,Female,38313,SME,Email,Monthly
CUST_000444,2024-01-29,55,Male,98645,SME,Organic,Monthly
CUST_000445,2024-02-22,63,Female,81627,SME,Referral,Monthly
CUST_000446,2025-08-03,24,Female,56060,SME,Organic,Quarterly
CUST_000447,2025-07-08,69,Female,56727,SME,Meta,Quarterly
CUST_000448,2025-03-22,36,Male,80603,SME,Google Ads,Quarterly
CUST_000449,2025-04-25,36,Female,69815,Individual,YouTube,Annual
CUST_000450,2025-12-22,48,Female,134367,Individual,Organic,Monthly
CUST_000451,2025-03-01,66,Male,96256,Individual,Referral,Monthly
CUST_000452,2025-11-22,45,Male,95054,Enterprise,Referral,Monthly
CUST_000453,2024-02-13,50,Male,65253,SME,Email,Quarterly
CUST_000454,2024-12-21,64,Female,136859,Individual,Google Ads,Annual
CUST_000455,2025-01-18,22,Male,143379,Individual,Meta,Monthly
CUST_000456,2024-04-27,60,Male,128381,SME,Organic,Quarterly
CUST_000457,2025-08-08,62,Male,43284,Individual,Email,Monthly
CUST_000458,2025-07-11,68,Male,82812,Individual,Referral,Annual
CUST_000459,2024-12-26,27,Female,141092,SME,Meta,Monthly
CUST_000460,2024-05-29,56,Male,25105,Enterprise,Google Ads,Monthly
CUST_000461,2025-08-15,58,Female,37069,SME,Referral,Monthly
CUST_000462,2024-12-07,37,Female,82424,Enterprise,YouTube,Monthly
CUST_000463,2025-07-22,59,Female,29557,Individual,Email,Monthly
CUST_000464,2025-04-14,31,Female,70057,Individual,YouTube,Monthly
CUST_000465,2024-06-23,42,Male,69733,Individual,Organic,Annual
CUST_000466,2025-03-08,60,Female,60785,Enterprise,Google Ads,Monthly
CUST_000467,2024-10-30,67,Male,50682,Individual,Meta,Quarterly
CUST_000468,2025-10-09,28,Female,140279,Individual,Organic,Monthly
CUST_000469,2024-12-18,61,Female,131487,SME,Organic,Annual
CUST_000470,2025-12-01,35,Male,138358,Individual,Google Ads,Monthly
CUST_000471,2025-07-14,42,Male,49055,Enterprise,Organic,Monthly
CUST_000472,2024-03-21,67,Male,44259,Individual,Google Ads,Annual
CUST_000473,2025-05-07,50,Male,95415,Individual,Meta,Monthly
CUST_000474,2025-06-23,60,Male,75718,SME,Google Ads,Quarterly
CUST_000475,2025-01-15,63,Female,129153,Individual,Organic,Monthly
CUST_000476,2025-10-31,39,Female,131672,SME,Meta,Annual
CUST_000477,2024-07-09,68,Male,89286,Individual,YouTube,Annual
CUST_000478,2025-11-28,27,Male,87263,SME,Google Ads,Monthly
CUST_000479,2025-06-10,24,Male,32819,Individual,Referral,Quarterly
CUST_000480,2025-01-11,39,Male,92055,Individual,YouTube,Monthly
CUST_000481,2025-02-13,31,Male,76700,Individual,Meta,Quarterly
CUST_000482,2025-09-21,66,Male,120417,Individual,YouTube,Monthly
CUST_000483,2024-03-10,61,Male,70729,Individual,YouTube,Monthly
CUST_000484,2024-12-05,40,Male,71578,Individual,Email,Monthly
CUST_000485,2024-05-03,28,Female,91947,Individual,Referral,Quarterly
CUST_000486,2024-02-26,53,Male,27239,SME,YouTube,Quarterly
CUST_000487,2024-08-12,59,Female,49139,Individual,Meta,Monthly
CUST_000488,2025-05-09,20,Male,85794,SME,Email,Annual
CUST_000489,2025-09-16,50,Female,105120,Individual,Organic,Quarterly
CUST_000490,2025-01-06,65,Male,110724,Individual,YouTube,Annual
CUST_000491,2025-02-15,36,Female,145576,SME,YouTube,Monthly
CUST_000492,2024-11-13,18,Male,51852,Enterprise,Organic,Quarterly
CUST_000493,2025-03-06,51,Female,53691,SME,Email,Monthly
CUST_000494,2024-08-25,44,Male,29752,Individual,Referral,Quarterly
CUST_000495,2024-07-29,51,Female,145949,SME,Organic,Monthly
CUST_000496,2024-11-23,26,Female,130053,Individual,Email,Quarterly
CUST_000497,2025-04-02,28,Female,72142,SME,Google Ads,Monthly
CUST_000498,2024-03-22,51,Female,29346,SME,YouTube,Monthly
CUST_000499,2024-09-01,38,Female,105751,Individual,Google Ads,Monthly
CUST_000500,2024-09-24,69,Female,65096,SME,Meta,Quarterly
CUST_000501,2024-01-03,40,Female,61855,Individual,Organic,Annual
CUST_000502,2024-07-30,47,Male,52602,SME,Referral,Quarterly
CUST_000503,2025-08-07,51,Female,57346,SME,Referral,Quarterly
CUST_000504,2024-06-19,23,Male,58547,Individual,Email,Quarterly
CUST_000505,2024-01-04,42,Male,75077,Individual,Organic,Monthly
CUST_000506,2024-09-26,63,Female,68781,Enterprise,Google Ads,Quarterly
CUST_000507,2025-05-15,52,Female,49516,SME,Email,Annual
CUST_000508,2025-06-06,44,Male,78810,Individual,YouTube,Monthly
CUST_000509,2024-04-07,53,Male,94567,Individual,Email,Annual
CUST_000510,2024-03-02,31,Male,28787,Individual,YouTube,Annual
CUST_000511,2025-09-01,40,Female,38351,SME,YouTube,Annual
CUST_000512,2025-11-21,59,Male,44264,SME,Organic,Annual
CUST_000513,2024-11-08,26,Male,33947,SME,Referral,Quarterly
CUST_000514,2025-06-20,69,Female,144023,SME,Organic,Monthly
CUST_000515,2025-03-26,34,Female,69416,Individual,Referral,Monthly
CUST_000516,2024-10-11,28,Male,136450,Individual,YouTube,Quarterly
CUST_000517,2025-03-26,21,Male,28259,SME,Meta,Quarterly
CUST_000518,2024-07-28,63,Female,146888,Enterprise,Organic,Annual
CUST_000519,2024-04-11,65,Female,79659,Individual,YouTube,Annual
CUST_000520,2025-09-19,38,Male,99151,SME,Email,Monthly
CUST_000521,2025-11-14,26,Male,116136,SME,Google Ads,Monthly
CUST_000522,2024-01-21,49,Male,131623,Individual,Referral,Annual
CUST_000523,2025-10-04,63,Male,69678,SME,Meta,Monthly
CUST_000524,2025-03-09,39,Female,100404,SME,Referral,Quarterly
CUST_000525,2024-03-19,68,Female,38230,Individual,Referral,Monthly
CUST_000526,2024-04-26,29,Male,28770,SME,Meta,Monthly
CUST_000527,2025-04-18,44,Male,82824,Individual,YouTube,Monthly
CUST_000528,2025-06-16,42,Female,46512,Individual,YouTube,Monthly
CUST_000529,2025-08-02,25,Male,105371,Individual,Google Ads,Monthly
CUST_000530,2025-07-15,66,Male,115655,Individual,Organic,Monthly
CUST_000531,2025-04-01,66,Male,106716,Individual,YouTube,Monthly
CUST_000532,2025-07-24,25,Male,114611,Individual,Meta,Monthly
CUST_000533,2025-09-12,66,Female,32605,Individual,YouTube,Annual
CUST_000534,2024-05-06,26,Female,132164,Individual,Google Ads,Monthly
CUST_000535,2025-03-01,68,Male,134598,Individual,Organic,Quarterly
CUST_000536,2024-05-29,63,Male,41386,Individual,YouTube,Monthly
CUST_000537,2024-01-27,57,Female,28210,Individual,Organic,Quarterly
CUST_000538,2024-01-30,29,Male,88847,Individual,Meta,Annual
CUST_000539,2024-07-24,22,Female,133816,SME,YouTube,Monthly
CUST_000540,2025-02-05,40,Male,42190,SME,Meta,Monthly
CUST_000541,2025-05-15,47,Male,145566,SME,Organic,Monthly
CUST_000542,2024-08-08,45,Female,98931,Enterprise,Referral,Monthly
CUST_000543,2025-01-28,32,Male,81350,Individual,Organic,Quarterly
CUST_000544,2025-06-17,19,Male,30058,Individual,YouTube,Quarterly
CUST_000545,2024-10-30,26,Male,126022,SME,Referral,Quarterly
CUST_000546,2024-06-22,19,Male,50373,SME,YouTube,Monthly
CUST_000547,2024-06-07,34,Male,48669,Individual,Email,Monthly
CUST_000548,2025-05-31,62,Male,51705,Enterprise,YouTube,Quarterly
CUST_000549,2025-05-25,48,Male,92982,SME,YouTube,Annual
CUST_000550,2024-07-13,60,Female,141251,SME,Google Ads,Monthly
CUST_000551,2024-10-12,47,Female,113547,SME,Email,Monthly
CUST_000552,2025-06-21,61,Male,74312,Individual,Email,Quarterly
CUST_000553,2025-05-26,53,Female,105920,Individual,Meta,Monthly
CUST_000554,2025-04-02,54,Male,88803,Individual,Google Ads,Monthly
CUST_000555,2024-06-05,37,Male,134332,Individual,Meta,Quarterly
CUST_000556,2025-08-28,60,Male,132094,SME,Email,Monthly
CUST_000557,2025-02-28,55,Female,42852,Individual,Referral,Quarterly
CUST_000558,2025-05-23,55,Male,37438,SME,Organic,Annual
CUST_000559,2024-09-09,47,Female,39799,Individual,Email,Monthly
CUST_000560,2024-07-14,43,Male,27597,Individual,Email,Monthly
CUST_000561,2024-02-19,67,Female,99674,Individual,Organic,Monthly
CUST_000562,2025-01-29,54,Female,104092,Individual,Referral,Monthly
CUST_000563,2025-06-09,40,Female,50403,Enterprise,Google Ads,Annual
CUST_000564,2024-11-30,30,Male,83918,Individual,Google Ads,Monthly
CUST_000565,2024-10-27,65,Female,130659,Enterprise,Google Ads,Quarterly
CUST_000566,2024-01-23,51,Male,106836,SME,Email,Monthly
CUST_000567,2025-09-09,51,Female,146060,Individual,Google Ads,Quarterly
CUST_000568,2025-03-21,61,Male,94027,SME,Referral,Monthly
CUST_000569,2025-06-26,45,Male,45879,Enterprise,Organic,Quarterly
CUST_000570,2024-02-15,28,Female,83922,SME,Email,Annual
CUST_000571,2024-10-19,57,Female,66840,SME,Email,Monthly
CUST_000572,2024-08-23,38,Female,21307,SME,Organic,Quarterly
CUST_000573,2024-04-06,36,Male,58975,Individual,Meta,Quarterly
CUST_000574,2024-12-22,62,Male,39595,Individual,YouTube,Quarterly
CUST_000575,2025-04-08,45,Male,111088,SME,Google Ads,Annual
CUST_000576,2024-02-06,29,Female,117808,Enterprise,Meta,Annual
CUST_000577,2025-07-09,61,Female,115071,Individual,Meta,Monthly
CUST_000578,2024-06-10,28,Male,142813,SME,Email,Quarterly
CUST_000579,2025-03-21,68,Female,56304,SME,YouTube,Monthly
CUST_000580,2024-11-10,45,Male,42190,SME,Referral,Annual
CUST_000581,2024-06-30,52,Female,145438,Individual,Referral,Monthly
CUST_000582,2025-11-20,34,Male,35072,SME,Email,Monthly
CUST_000583,2025-04-11,20,Male,141668,Individual,YouTube,Monthly
CUST_000584,2024-06-24,33,Female,47103,Enterprise,YouTube,Quarterly
CUST_000585,2025-12-19,27,Female,46943,Individual,Referral,Annual
CUST_000586,2025-05-28,41,Male,69847,Individual,YouTube,Monthly
CUST_000587,2025-01-02,36,Female,30503,Enterprise,YouTube,Monthly
CUST_000588,2024-02-24,18,Female,52792,SME,Organic,Monthly
CUST_000589,2024-05-11,25,Male,136923,SME,Google Ads,Annual
CUST_000590,2024-07-12,19,Male,72327,Individual,Meta,Monthly
CUST_000591,2025-02-03,21,Female,120318,Individual,Email,Quarterly
CUST_000592,2024-11-26,31,Female,81388,Enterprise,Meta,Monthly
CUST_000593,2024-11-21,36,Male,94085,Individual,Google Ads,Quarterly
CUST_000594,2025-12-27,59,Female,126127,Individual,Meta,Monthly
CUST_000595,2025-02-08,30,Female,30350,Individual,Meta,Monthly
CUST_000596,2024-06-10,25,Male,143853,Individual,Email,Monthly
CUST_000597,2025-04-26,56,Male,48454,Individual,Google Ads,Monthly
CUST_000598,2024-02-20,30,Male,142258,Individual,Google Ads,Quarterly
CUST_000599,2025-03-18,48,Male,36566,Individual,YouTube,Monthly
CUST_000600,2024-12-07,53,Female,21589,Individual,Meta,Monthly
CUST_000601,2025-11-04,45,Female,127507,Individual,YouTube,Quarterly
CUST_000602,2025-09-21,21,Male,76378,SME,Meta,Monthly
CUST_000603,2024-12-22,48,Female,35649,Individual,Meta,Quarterly
CUST_000604,2024-05-06,58,Female,68688,Individual,Google Ads,Quarterly
CUST_000605,2025-01-17,43,Female,88703,Individual,Google Ads,Monthly
CUST_000606,2024-10-13,67,Female,42440,Individual,Referral,Quarterly
CUST_000607,2025-12-27,46,Female,126122,SME,Email,Monthly
CUST_000608,2024-04-08,44,Female,122827,Individual,Meta,Annual
CUST_000609,2024-03-22,30,Male,22224,Individual,Referral,Quarterly
CUST_000610,2024-01-17,34,Female,126966,Individual,Google Ads,Annual
CUST_000611,2024-06-09,42,Female,43478,Individual,Organic,Quarterly
CUST_000612,2025-11-26,30,Male,78272,Individual,Email,Annual
CUST_000613,2024-04-25,64,Male,95357,Individual,Referral,Quarterly
CUST_000614,2024-09-10,29,Male,145737,Individual,YouTube,Annual
CUST_000615,2024-01-16,45,Female,107592,Individual,Meta,Quarterly
CUST_000616,2024-01-12,52,Female,74120,Individual,Google Ads,Monthly
CUST_000617,2024-09-04,54,Male,131715,SME,Google Ads,Quarterly
CUST_000618,2024-03-17,28,Female,147927,SME,Referral,Quarterly
CUST_000619,2024-03-05,62,Male,77505,Individual,Referral,Quarterly
CUST_000620,2024-05-05,45,Female,134667,Individual,Referral,Quarterly
CUST_000621,2024-12-06,18,Female,80948,Individual,Email,Quarterly
CUST_000622,2025-10-29,66,Female,30293,Individual,Referral,Monthly
CUST_000623,2024-01-16,27,Female,48172,Individual,Meta,Monthly
CUST_000624,2024-07-01,53,Female,51881,Individual,Email,Monthly
CUST_000625,2025-01-24,34,Female,56021,Individual,Organic,Monthly
CUST_000626,2024-08-27,53,Female,105179,Individual,Google Ads,Monthly
CUST_000627,2025-04-30,45,Female,31950,Individual,Referral,Annual
CUST_000628,2025-11-29,44,Female,64724,Individual,YouTube,Monthly
CUST_000629,2024-01-13,54,Female,113574,Individual,Organic,Monthly
CUST_000630,2024-07-10,24,Female,81240,Individual,Email,Quarterly
CUST_000631,2025-03-24,30,Male,76547,SME,Google Ads,Quarterly
CUST_000632,2025-09-24,25,Male,47606,SME,Organic,Monthly
CUST_000633,2025-06-13,21,Female,110306,SME,Organic,Monthly
CUST_000634,2025-05-21,45,Male,53870,Individual,Referral,Monthly
CUST_000635,2025-01-10,43,Female,44968,Individual,Referral,Quarterly
CUST_000636,2024-10-20,32,Female,75835,SME,Google Ads,Monthly
CUST_000637,2024-06-12,61,Male,128905,SME,Google Ads,Quarterly
CUST_000638,2024-11-30,62,Male,108330,Enterprise,Referral,Monthly
CUST_000639,2025-02-08,45,Male,94218,SME,Referral,Monthly
CUST_000640,2024-10-27,64,Male,100360,SME,Meta,Monthly
CUST_000641,2025-10-26,22,Female,25939,Individual,YouTube,Monthly
CUST_000642,2024-02-06,55,Male,64769,Individual,Organic,Annual
CUST_000643,2025-11-23,63,Male,142245,Individual,YouTube,Quarterly
CUST_000644,2025-05-28,31,Female,63309,Individual,YouTube,Quarterly
CUST_000645,2025-10-25,23,Male,63527,Individual,Email,Quarterly
CUST_000646,2025-06-10,34,Female,92010,SME,Email,Monthly
CUST_000647,2024-12-18,61,Female,48328,Individual,Email,Monthly
CUST_000648,2025-05-21,43,Female,109080,Individual,Organic,Monthly
CUST_000649,2024-04-18,36,Male,116566,Individual,Meta,Annual
CUST_000650,2024-08-06,21,Female,119186,SME,Organic,Annual
CUST_000651,2024-07-14,60,Male,44820,Enterprise,Meta,Quarterly
CUST_000652,2024-08-25,30,Female,28199,SME,Referral,Monthly
CUST_000653,2024-10-29,18,Male,41542,SME,Referral,Quarterly
CUST_000654,2024-09-07,39,Male,126581,SME,Organic,Monthly
CUST_000655,2024-02-01,54,Female,89119,Individual,Email,Monthly
CUST_000656,2025-06-06,59,Female,24967,SME,Email,Monthly
CUST_000657,2025-08-30,44,Male,122748,Individual,Organic,Monthly
CUST_000658,2025-09-03,53,Male,144341,Individual,Email,Annual
CUST_000659,2025-11-12,18,Female,127096,SME,Google Ads,Quarterly
CUST_000660,2025-05-17,37,Male,128125,Enterprise,Google Ads,Monthly
CUST_000661,2024-06-26,43,Female,73521,Enterprise,Organic,Quarterly
CUST_000662,2025-08-21,44,Female,83811,SME,Google Ads,Monthly
CUST_000663,2025-11-17,62,Female,138387,Individual,Email,Monthly
CUST_000664,2025-06-25,58,Male,54681,Enterprise,YouTube,Annual
CUST_000665,2024-11-29,62,Male,104700,Individual,Email,Quarterly
CUST_000666,2024-06-13,38,Male,79979,SME,Email,Monthly
CUST_000667,2024-03-24,24,Male,62998,Enterprise,Organic,Monthly
CUST_000668,2024-10-03,21,Male,94601,SME,Meta,Monthly
CUST_000669,2024-08-20,46,Female,59464,Individual,YouTube,Monthly
CUST_000670,2025-01-21,44,Female,83353,Enterprise,Organic,Monthly
CUST_000671,2024-06-13,64,Female,129850,SME,Organic,Quarterly
CUST_000672,2025-08-25,46,Female,30775,SME,Email,Quarterly
CUST_000673,2025-08-09,66,Male,121556,Individual,Organic,Monthly
CUST_000674,2025-12-21,58,Male,52252,Individual,YouTube,Monthly
CUST_000675,2024-01-04,27,Female,108454,Individual,Organic,Monthly
CUST_000676,2025-02-15,20,Female,58578,Individual,Referral,Annual
CUST_000677,2025-02-22,55,Male,115742,SME,Google Ads,Annual
CUST_000678,2024-06-12,40,Female,77649,SME,Organic,Quarterly
CUST_000679,2025-02-17,44,Male,36589,Individual,Email,Annual
CUST_000680,2025-05-19,53,Male,146479,SME,Organic,Quarterly
CUST_000681,2024-01-07,25,Male,77615,Individual,Meta,Quarterly
CUST_000682,2025-04-08,51,Male,98077,Individual,Email,Quarterly
CUST_000683,2025-11-28,39,Male,88368,SME,Referral,Quarterly
CUST_000684,2024-12-18,38,Male,51845,SME,Google Ads,Monthly
CUST_000685,2025-07-30,34,Male,115102,SME,Email,Annual
CUST_000686,2025-11-12,64,Male,33689,SME,YouTube,Monthly
CUST_000687,2024-02-14,51,Male,86216,Individual,Organic,Monthly
CUST_000688,2025-05-15,37,Female,55060,SME,Google Ads,Quarterly
CUST_000689,2024-07-15,64,Male,54998,Individual,Google Ads,Monthly
CUST_000690,2025-12-14,32,Female,70719,Individual,Referral,Monthly
CUST_000691,2024-12-17,36,Male,54675,Individual,YouTube,Quarterly
CUST_000692,2024-10-20,31,Female,57564,Individual,Email,Quarterly
CUST_000693,2025-05-29,23,Male,102912,Enterprise,Email,Monthly
CUST_000694,2024-06-02,22,Male,129903,SME,Organic,Annual
CUST_000695,2025-10-16,52,Male,55531,Individual,Email,Annual
CUST_000696,2024-11-10,37,Male,36835,SME,Meta,Annual
CUST_000697,2024-03-21,68,Male,105988,Individual,YouTube,Quarterly
CUST_000698,2025-08-19,20,Female,44335,Enterprise,Email,Monthly
CUST_000699,2025-11-29,33,Female,92827,Individual,Referral,Monthly
CUST_000700,2025-09-24,28,Male,117562,Individual,YouTube,Monthly
CUST_000701,2025-07-25,45,Female,43620,Individual,Email,Monthly
CUST_000702,2024-01-06,67,Female,138248,SME,Organic,Monthly
CUST_000703,2024-11-09,47,Male,27846,Enterprise,Organic,Quarterly
CUST_000704,2025-01-27,24,Male,65270,Individual,Email,Quarterly
CUST_000705,2025-07-03,46,Female,42931,Individual,Meta,Annual
CUST_000706,2024-10-11,58,Male,45991,Individual,Organic,Annual
CUST_000707,2025-05-15,19,Female,126041,Individual,YouTube,Quarterly
CUST_000708,2025-03-11,35,Female,148467,Individual,Email,Quarterly
